Date,DayOfWeek,LOT 2 General % Capacity,LOT 2 General Occupied,LOT 2 General Spaces,LOT 2 Premium % Capacity,LOT 2 Premium Occupied,LOT 2 Premium Spaces,LOT 3 % Capacity,LOT 3 Occupied,LOT 3 Spaces,LOT 4 General % Capacity,LOT 4 General Occupied,LOT 4 General Spaces,LOT 4 Premium % Capacity,LOT 4 Premium Occupied,LOT 4 Premium Spaces,LOT 5 % Capacity,LOT 5 Occupied,LOT 5 Spaces,LOT 6 % Capacity,LOT 6 Occupied,LOT 6 Spaces,Total Occupied,Total Spaces,Total % Capacity,Month
2026-03-01,Sunday,0.6936076913379096,807.245576128,1216.45,0.6428635091870575,205.13154516,334.71,0.6786952391342282,773.2447250480001,1192,0.6019222250909091,817.8487818799999,1430,0.9383535572169353,318.81393151199995,350.98,0.29973705135173595,849.9308390080002,2248.96,0.6544435852864623,834.881073528,1337,4607.096472264,8110.099999999999,0.5680690092926106,2026-03
2026-03-02,Monday,0.6470094775847753,749.952954008,1216.45,0.6864335598936394,219.54752183200003,334.71,0.6113248095369127,692.343172968,1192,0.809044981090909,1113.31932296,1430,0.9642967797595304,327.74399375999997,350.98,0.24283022586084232,724.8802347520001,2248.96,0.607429930315632,771.355316832,1337,4599.142517112,8110.099999999999,0.5670882624273437,2026-03
2026-03-03,Tuesday,0.6291189191565622,727.581759208,1216.45,0.7474531858623884,239.80404584000001,334.71,0.6040635195033557,683.091715248,1192,0.9661630996363637,1337.2832324800002,1430,0.9901576539062055,336.645153368,350.98,0.22433339810756972,686.2121790080001,2248.96,0.611750648119671,776.463616536,1337,4787.081701688,8110.099999999999,0.590261735575147,2026-03
2026-03-04,Wednesday,0.6559168287525176,759.571851336,1216.45,0.7958089225180007,255.82183945600002,334.71,0.6647352790872483,754.816452672,1192,0.9882253330909092,1368.11722632,1430,0.9848540711151631,334.60821187999994,350.98,0.22734992486838362,695.9267970320002,2248.96,0.6182345260194465,784.464061288,1337,4953.326439984001,8110.099999999999,0.6107602175045931,2026-03
2026-03-05,Thursday,0.70451140340499,818.076496672,1216.45,0.772564769334648,247.874433944,334.71,0.6950722968590604,790.382177856,1192,0.9245816872727273,1276.3918128,1430,0.9765000436947975,331.50062533600004,350.98,0.2577688125249004,767.2682286160001,2248.96,0.6660190425250561,847.683459856,1337,5079.17723508,8110.099999999999,0.6262780033637071,2026-03
2026-03-06,Friday,0.7445956845180648,866.228795432,1216.45,0.7013197981775269,223.860674648,334.71,0.714543497409396,812.995848912,1192,0.7564986203636364,1035.31802712,1430,0.9811191270385776,332.946341208,350.98,0.2888408634284292,840.0785982160003,2248.96,0.6921446735138369,881.944928488,1337,4993.373214023999,8110.099999999999,0.6156981065614481,2026-03
2026-03-07,Saturday,0.7505704896049982,872.88862208,1216.45,0.6888738946789759,219.52755128799998,334.71,0.7197658357718121,818.62487624,1192,0.6421980577454546,871.153222576,1430,0.9503486836628868,321.97104099200004,350.98,0.2986594626138304,865.0908050400002,2248.96,0.6749065405774122,858.229044752,1337,4827.485162968001,8110.099999999999,0.5952436052536961,2026-03
2026-03-08,Sunday,0.6936076913379096,802.9880011280001,1216.45,0.6428635091870575,203.96006016,334.71,0.6786952391342282,769.072725048,1192,0.6019222250909091,812.84378188,1430,0.9383535572169353,317.58550151199995,350.98,0.29973705135173595,870.4448290080003,2248.96,0.6544435852864623,830.2015735279999,1337,4607.096472264,8110.099999999999,0.5680690092926106,2026-03
2026-03-09,Monday,0.6470094775847753,745.6953790079999,1216.45,0.6864335598936394,218.376036832,334.71,0.6113248095369127,688.171172968,1192,0.809044981090909,1108.3143229599998,1430,0.9642967797595304,326.51556375999996,350.98,0.24283022586084232,745.3942247520001,2248.96,0.607429930315632,766.6758168319999,1337,4599.142517112,8110.099999999999,0.5670882624273437,2026-03
2026-03-10,Tuesday,0.6291189191565622,723.324184208,1216.45,0.7474531858623884,238.63256084000002,334.71,0.6040635195033557,678.919715248,1192,0.9661630996363637,1332.27823248,1430,0.9901576539062055,335.416723368,350.98,0.22433339810756972,706.7261690080002,2248.96,0.611750648119671,771.7841165359999,1337,4787.081701688,8110.099999999999,0.590261735575147,2026-03
2026-03-11,Wednesday,0.6559168287525176,755.3142763359999,1216.45,0.7958089225180007,254.650354456,334.71,0.6647352790872483,750.6444526719999,1192,0.9882253330909092,1363.1122263200002,1430,0.9848540711151631,333.37978187999994,350.98,0.22734992486838362,716.4407870320001,2248.96,0.6182345260194465,779.784561288,1337,4953.326439984001,8110.099999999999,0.6107602175045931,2026-03
2026-03-12,Thursday,0.70451140340499,813.818921672,1216.45,0.772564769334648,246.702948944,334.71,0.6950722968590604,786.210177856,1192,0.9245816872727273,1271.3868128,1430,0.9765000436947975,330.27219533600004,350.98,0.2577688125249004,787.7822186160001,2248.96,0.6660190425250561,843.0039598559999,1337,5079.17723508,8110.099999999999,0.6262780033637071,2026-03
